Id,LotFrontage,LotArea,BldgType1Fam,BldgType2fmCon,BldgTypeDuplex,BldgTypeTwnhs,BldgTypeTwnhsE,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,HeatingGasA,HeatingGasW,HeatingGrav,HeatingWall,CentralAirN,CentralAirY,GrLivArea,PoolArea,YrSold
6093,,7540,1,0,0,0,0,5,5,1,1,4,1956,944,2,1,0,0,0,0,1,936,0,2009
6094,86,9020,1,0,0,0,0,5,6,2,0,7,2005,1140,3,1,0,0,0,0,1,1536,0,2006
6095,79,9000,1,0,0,0,0,9,5,2,1,5,1970,1057,3,1,0,0,0,0,1,1392,0,2007
6096,63,10970,1,0,0,0,0,6,5,1,1,4,1996,912,3,1,0,0,0,0,1,1200,0,2007
6097,70,8000,1,0,0,0,0,6,7,2,0,9,1973,1386,3,1,0,0,0,0,1,1337,0,2008
6098,100,4438,1,0,0,0,0,6,5,2,1,10,1990,864,3,1,0,0,0,0,1,1229,0,2006
6099,50,7500,1,0,0,0,0,7,5,2,0,9,1977,864,3,1,0,0,0,0,1,1440,0,2006
6100,99,14157,1,0,0,0,0,5,6,2,0,6,1979,1304,3,1,0,0,0,0,1,2872,0,2007
6101,60,17423,1,0,0,0,0,5,6,1,1,8,1925,1734,3,1,0,0,0,0,1,1112,0,2009
6102,64,9600,1,0,0,0,0,5,5,2,0,8,1998,3206,3,1,0,0,0,0,1,1908,0,2007
6103,24,10237,0,0,0,0,1,5,6,1,0,6,2002,738,2,1,0,0,0,0,1,1392,0,2009
6104,,9000,1,0,0,0,0,7,5,2,0,10,2004,853,2,1,0,0,0,0,1,1563,0,2009
6105,59,11900,1,0,0,0,0,6,7,1,0,6,1936,938,2,1,0,0,0,0,1,999,0,2007
6106,75,11214,1,0,0,0,0,5,5,1,1,7,2005,1240,1,1,0,0,0,0,1,1800,0,2007
6107,75,11425,1,0,0,0,0,6,5,1,0,7,2007,1190,2,1,0,0,0,0,1,1713,0,2010
6108,,11287,1,0,0,0,0,8,5,1,0,6,1971,1262,4,1,0,0,0,0,1,1670,0,2007
6109,32,4923,1,0,0,0,0,7,3,1,1,6,1925,528,1,1,0,0,0,0,1,1573,0,2007
6110,130,10552,1,0,0,0,0,6,5,1,0,5,1997,1742,3,1,0,0,0,0,1,1664,0,2007
6111,75,15660,1,0,0,0,0,7,7,2,0,8,1885,1952,3,1,0,0,0,0,1,864,0,2010
6112,75,115149,1,0,0,0,0,3,5,2,0,8,2003,560,2,1,0,0,0,0,1,1442,0,2010
6113,70,8172,1,0,0,0,0,6,5,2,1,5,1988,1584,3,1,0,0,0,0,1,1550,0,2007
6114,92,7875,1,0,0,0,0,4,6,1,0,5,1987,864,3,1,0,0,0,0,1,480,0,2008
6115,79,1596,1,0,0,0,0,6,6,2,0,7,1951,672,4,1,0,0,0,0,1,1625,0,2006
6116,64,16669,1,0,0,0,0,7,8,2,0,7,1980,630,3,1,0,0,0,0,1,899,0,2007
6117,55,8199,1,0,0,0,0,6,5,2,1,4,1979,1383,2,1,0,0,0,0,1,1056,0,2006
6118,64,11248,0,0,0,0,1,9,7,1,1,7,2007,866,3,1,0,0,0,0,1,1178,0,2007
6119,78,7560,1,0,0,0,0,6,5,2,0,4,1915,918,3,1,0,0,0,0,1,1291,0,2006
6120,64,8846,1,0,0,0,0,8,5,2,0,6,2005,825,3,1,0,0,0,0,1,1194,0,2008
6121,60,8000,1,0,0,0,0,6,5,2,0,7,1997,864,4,1,0,0,0,0,1,1097,0,2008
6122,118,10769,1,0,0,0,0,6,6,1,1,7,1972,825,2,1,0,0,0,0,1,1839,0,2009
6123,50,15578,1,0,0,0,0,5,8,2,0,7,2001,963,2,1,0,0,0,0,1,1144,0,2008
6124,,9790,1,0,0,0,0,5,5,2,0,6,1964,1766,3,1,0,0,0,0,1,1316,0,2009
6125,36,9900,1,0,0,0,0,4,5,1,0,5,1963,561,3,1,0,0,0,0,1,1922,0,2008
6126,74,10800,1,0,0,0,0,6,6,1,1,6,1996,0,3,1,0,0,0,0,1,1616,0,2010
6127,68,9250,1,0,0,0,0,4,7,2,0,7,1997,1575,3,1,0,0,0,0,1,1392,0,2010
6128,121,11600,1,0,0,0,0,5,5,1,0,7,1991,1117,3,1,0,0,0,0,1,858,0,2010
6129,43,70761,1,0,0,0,0,5,7,1,0,8,1939,1136,3,1,0,0,0,0,1,1118,0,2006
6130,73,9750,1,0,0,0,0,6,5,2,1,9,2007,1517,3,1,0,0,0,0,1,630,0,2009
6131,,12327,1,0,0,0,0,7,8,2,0,9,1958,1004,3,1,0,0,0,1,0,2374,0,2009
6132,130,13472,1,0,0,0,0,6,5,2,0,4,2008,0,6,1,0,0,0,0,1,1616,0,2009
6133,96,8172,1,0,0,0,0,7,6,1,1,8,2006,896,3,1,0,0,0,0,1,1548,0,2010
6134,84,8520,1,0,0,0,0,7,5,1,1,7,2005,1056,4,1,0,0,0,0,1,1709,0,2009
6135,60,6120,0,0,0,0,1,9,6,2,0,5,1959,1162,3,1,0,0,0,0,1,816,0,2009
6136,130,7861,0,0,0,0,1,7,5,1,1,6,1966,1396,4,1,0,0,0,0,1,1199,0,2006
6137,60,8163,1,0,0,0,0,6,5,2,0,6,1976,506,3,1,0,0,0,0,1,884,0,2010
6138,103,6563,1,0,0,0,0,5,5,1,0,8,1976,1416,2,1,0,0,0,0,1,1434,0,2010
6139,50,8450,0,0,0,0,1,8,5,1,0,9,1954,920,3,1,0,0,0,0,1,1137,0,2007
6140,24,8750,1,0,0,0,0,5,5,1,1,5,1966,764,3,1,0,0,0,0,1,784,0,2007
6141,78,7200,1,0,0,0,0,9,6,1,0,10,1921,939,2,1,0,0,0,0,1,1004,0,2007
6142,65,10628,1,0,0,0,0,10,5,1,0,11,2004,1436,1,1,0,0,0,0,1,720,0,2006
6143,21,7449,1,0,0,0,0,5,5,1,1,5,1988,1541,6,1,0,0,0,0,1,1734,0,2006
6144,57,7064,1,0,0,0,0,8,7,2,0,5,2004,950,3,1,0,0,0,0,1,1476,0,2006
6145,73,24090,1,0,0,0,0,5,7,1,1,7,2001,624,3,1,0,0,0,0,1,924,0,2008
6146,21,12702,1,0,0,0,0,6,5,1,0,6,2004,440,3,1,0,0,0,0,1,1126,0,2006
6147,110,5389,1,0,0,0,0,6,5,1,0,8,1953,912,2,1,0,0,0,0,1,1992,0,2006
6148,85,5820,1,0,0,0,0,5,8,2,0,7,1972,3138,2,1,0,0,0,0,1,2374,0,2008
6149,,6600,1,0,0,0,0,5,7,1,0,8,1957,768,3,1,0,0,0,1,0,1666,0,2009
6150,65,16321,1,0,0,0,0,5,5,2,0,6,1959,1013,3,1,0,0,0,0,1,1440,0,2008
6151,79,8200,1,0,0,0,0,5,5,2,1,10,1972,1057,2,1,0,0,0,0,1,1511,0,2010
6152,93,11310,1,0,0,0,0,6,8,2,0,8,1997,105,3,1,0,0,0,0,1,1340,0,2008
6153,,5684,0,0,0,1,0,5,5,2,1,6,2000,1926,3,1,0,0,0,0,1,2713,0,2007
6154,75,11988,1,0,0,0,0,6,7,2,0,8,1971,1010,2,1,0,0,0,0,1,1936,0,2009
6155,70,15593,0,0,0,1,0,4,5,1,1,6,1885,1734,3,1,0,0,0,0,1,1040,0,2007
6156,70,8877,1,0,0,0,0,5,8,2,1,5,2009,483,3,1,0,0,0,0,1,864,0,2010
6157,,11317,0,0,0,1,0,5,6,1,1,10,1954,0,3,1,0,0,0,0,1,1709,0,2007
6158,24,14215,1,0,0,0,0,7,5,2,0,6,1976,924,2,1,0,0,0,0,1,854,0,2009
6159,60,15602,1,0,0,0,0,7,5,2,0,8,1945,485,2,1,0,0,0,0,1,2119,0,2006
6160,70,1300,1,0,0,0,0,4,5,1,0,7,2003,844,3,1,0,0,0,0,1,1603,0,2009
6161,74,11600,1,0,0,0,0,7,6,2,0,6,1937,1264,3,1,0,0,0,0,1,1922,0,2010
6162,,12155,0,1,0,0,0,9,5,2,1,4,2005,1844,3,1,0,0,0,0,1,2020,0,2008
6163,80,10552,1,0,0,0,0,6,5,1,0,9,1997,768,2,1,0,0,0,0,1,2224,0,2007
6164,70,12508,1,0,0,0,0,4,5,2,1,6,1997,616,3,1,0,0,0,0,1,1067,0,2006
6165,59,9245,1,0,0,0,0,7,5,0,0,7,1964,1158,2,1,0,0,0,0,1,1961,0,2010
6166,40,16669,1,0,0,0,0,5,5,1,1,8,2008,768,4,1,0,0,0,0,1,1554,0,2009
6167,50,5310,1,0,0,0,0,8,5,2,0,5,1961,832,2,1,0,0,0,0,1,1224,0,2009
6168,,10400,1,0,0,0,0,5,6,2,0,5,1979,680,2,1,0,0,0,0,1,1080,0,2006
6169,75,8973,1,0,0,0,0,4,5,1,0,7,1959,1029,2,1,0,0,0,0,1,1159,0,2010
6170,56,5063,1,0,0,0,0,6,3,1,1,7,1918,952,3,1,0,0,0,0,1,2153,0,2006
6171,44,7588,1,0,0,0,0,6,7,1,0,8,1929,776,3,1,0,0,0,0,1,2263,0,2009
6172,65,10659,1,0,0,0,0,7,5,1,0,5,2005,907,3,1,0,0,0,1,0,1279,0,2009
6173,,10452,0,0,0,0,1,5,9,2,0,6,1976,927,3,1,0,0,0,0,1,2643,0,2006
6174,51,9464,1,0,0,0,0,8,5,2,0,4,2002,0,3,1,0,0,0,0,1,1277,0,2008
6175,88,9200,1,0,0,0,0,6,7,1,0,8,1954,793,2,1,0,0,0,0,1,1826,0,2009
6176,,9991,1,0,0,0,0,6,5,2,0,8,1977,928,2,1,0,0,0,0,1,2078,0,2009
6177,91,9571,1,0,0,0,0,6,7,2,0,8,1950,817,3,1,0,0,0,0,1,1929,0,2008
6178,60,13265,1,0,0,0,0,4,8,1,0,5,1965,747,2,1,0,0,0,0,1,1252,0,2007
6179,69,13000,1,0,0,0,0,8,5,1,1,6,1962,649,3,1,0,0,0,0,1,1419,0,2007
6180,80,5684,1,0,0,0,0,7,8,1,1,7,1960,912,2,1,0,0,0,0,1,1123,0,2006
6181,,8777,1,0,0,0,0,8,5,2,0,8,1980,1056,3,1,0,0,0,0,1,1092,0,2009
6182,80,11717,1,0,0,0,0,6,5,2,0,5,1994,808,3,1,0,0,0,0,1,1872,0,2007
6183,21,10500,1,0,0,0,0,6,7,2,1,6,1916,0,3,1,0,0,0,0,1,1269,0,2006
6184,32,6000,1,0,0,0,0,6,7,2,0,5,1965,1144,3,1,0,0,0,0,1,928,0,2007
6185,60,12416,1,0,0,0,0,6,5,2,1,5,1976,964,3,1,0,0,0,0,1,1348,0,2009
6186,21,16905,1,0,0,0,0,5,7,2,1,7,1978,864,3,1,0,0,0,0,1,1750,0,2007
6187,72,13704,0,0,1,0,0,5,6,1,1,6,2004,1064,3,1,0,0,0,0,1,1971,0,2009
6188,,9937,1,0,0,0,0,6,5,2,1,5,1995,1425,4,1,0,0,0,0,1,2376,0,2007
6189,78,15426,1,0,0,0,0,10,5,2,1,7,1957,1107,2,1,0,0,0,0,1,1646,0,2007
6190,78,14375,0,0,0,1,0,6,5,2,0,5,1958,864,3,1,0,0,0,0,1,1358,0,2006
6191,76,10665,1,0,0,0,0,5,6,2,1,6,1955,0,2,1,0,0,0,0,1,1164,0,2008
6192,67,11888,1,0,0,0,0,9,5,1,1,6,1960,907,3,1,0,0,0,0,1,754,0,2009
6193,65,10400,1,0,0,0,0,6,5,1,0,6,1992,1040,3,1,0,0,0,0,1,2046,0,2008
6194,85,13695,1,0,0,0,0,5,5,2,0,5,1936,384,2,1,0,0,0,1,0,1026,0,2010
6195,70,10778,1,0,0,0,0,6,5,2,0,6,1964,864,1,1,0,0,0,0,1,1285,0,2007
6196,,9967,1,0,0,0,0,6,5,1,1,8,1959,1704,4,1,0,0,0,0,1,1056,0,2007
6197,65,8849,1,0,0,0,0,5,7,1,0,6,1965,1593,3,1,0,0,0,0,1,1360,0,2006
6198,60,1869,1,0,0,0,0,7,7,1,1,4,1992,728,3,1,0,0,0,0,1,2263,0,2010
6199,65,12046,1,0,0,0,0,6,7,2,1,7,2007,1682,4,1,0,0,0,0,1,1362,0,2006
6200,,11764,0,0,0,0,1,7,5,0,0,8,2000,832,3,1,0,0,0,0,1,1196,0,2007
6201,,16492,1,0,0,0,0,6,5,1,0,9,2006,768,2,1,0,0,0,0,1,2452,0,2009
6202,52,3000,1,0,0,0,0,7,2,1,1,7,1916,520,2,1,0,0,0,0,1,2291,0,2008
6203,103,3180,0,0,0,0,1,8,5,1,0,7,2009,1374,3,1,0,0,0,0,1,1344,0,2007
6204,75,12090,1,0,0,0,0,6,5,2,0,5,2009,930,3,1,0,0,0,0,1,869,0,2007
6205,65,11310,1,0,0,0,0,5,5,2,0,6,2005,1406,2,1,0,0,0,0,1,2287,0,2007
6206,50,10656,1,0,0,0,0,7,5,2,0,6,1940,970,4,1,0,0,0,0,1,1244,0,2009
6207,24,7000,1,0,0,0,0,5,5,1,0,6,1956,1029,3,1,0,0,0,0,1,980,0,2008
6208,85,5925,1,0,0,0,0,7,4,2,1,9,2003,735,2,1,0,0,0,0,1,1471,0,2008
6209,,16659,1,0,0,0,0,5,5,2,0,7,1972,520,3,1,0,0,0,0,1,1316,0,2009
6210,50,7050,1,0,0,0,0,5,8,1,1,7,1920,1602,3,1,0,0,0,1,0,1314,0,2010
6211,72,9245,1,0,0,0,0,6,5,2,0,7,1900,1086,3,1,0,0,0,0,1,803,0,2006
6212,24,7018,1,0,0,0,0,4,5,1,1,6,1954,616,6,1,0,0,0,1,0,1291,0,2008
6213,32,7000,1,0,0,0,0,5,6,1,0,5,2000,864,3,1,0,0,0,0,1,1416,0,2009
6214,70,11911,1,0,0,0,0,8,6,2,1,7,1955,912,2,1,0,0,0,0,1,1349,0,2006
6215,87,6930,1,0,0,0,0,4,7,1,0,4,2000,608,3,1,0,0,0,0,1,1533,0,2006
6216,130,8004,1,0,0,0,0,7,5,2,0,5,1972,747,3,1,0,0,0,0,1,2291,0,2008
6217,50,9947,1,0,0,0,0,5,5,1,0,7,1954,1616,2,1,0,0,0,1,0,1040,0,2009
6218,35,7024,1,0,0,0,0,6,7,1,0,7,1954,1541,4,1,0,0,0,0,1,2236,0,2006
6219,,8100,0,0,0,1,0,6,7,2,0,4,2005,1187,2,1,0,0,0,0,1,1111,0,2006
6220,60,8125,1,0,0,0,0,7,5,1,0,10,1936,1362,3,1,0,0,0,0,1,1269,0,2009
6221,122,7931,1,0,0,0,0,10,5,1,0,5,1977,912,3,1,0,0,0,0,1,1228,0,2008
6222,107,12122,1,0,0,0,0,6,6,1,0,5,2005,780,3,1,0,0,0,0,1,630,0,2008
6223,24,15611,0,1,0,0,0,8,1,2,1,7,1954,1505,3,1,0,0,0,0,1,1709,0,2008
6224,,15578,1,0,0,0,0,5,8,2,0,6,1950,1008,2,1,0,0,0,0,1,1387,0,2009
6225,80,9965,1,0,0,0,0,6,5,1,1,8,2006,1498,3,1,0,0,0,0,1,1376,0,2006
6226,21,10240,1,0,0,0,0,8,5,1,0,7,2006,1362,3,1,0,0,0,0,1,1431,0,2010
6227,60,7050,0,0,0,0,1,6,7,2,0,8,2006,796,2,1,0,0,0,0,1,1928,0,2010
6228,,11248,1,0,0,0,0,7,5,2,0,6,1978,1461,3,1,0,0,0,0,1,958,0,2006
6229,80,10463,1,0,0,0,0,5,9,1,1,4,1941,900,3,1,0,0,0,0,1,2008,0,2009
6230,30,9000,0,0,0,1,0,5,7,1,1,6,1988,990,2,1,0,0,0,1,0,2256,0,2006
6231,,10900,1,0,0,0,0,6,5,2,0,6,1992,2035,3,1,0,0,0,0,1,902,0,2007
6232,103,12011,1,0,0,0,0,5,5,2,0,6,2006,1704,3,1,0,0,0,0,1,1322,0,2009
6233,100,8800,1,0,0,0,0,5,7,1,0,9,2000,907,3,0,0,0,1,0,1,2236,0,2010
6234,60,10594,0,0,0,0,1,5,4,2,0,7,1973,952,3,1,0,0,0,0,1,1230,0,2009
6235,69,9600,1,0,0,0,0,5,6,2,0,6,1965,1092,1,1,0,0,0,0,1,2153,0,2010
6236,68,3951,1,0,0,0,0,6,5,2,0,6,2006,1040,4,1,0,0,0,0,1,1128,0,2009
6237,50,3982,1,0,0,0,0,7,7,2,0,7,1971,520,3,1,0,0,0,0,1,904,0,2010
6238,80,10364,1,0,0,0,0,7,5,2,0,7,1954,1050,0,1,0,0,0,0,1,1344,0,2008
6239,98,10552,1,0,0,0,0,8,5,1,1,7,1996,528,3,1,0,0,0,0,1,1842,0,2007
6240,50,14115,1,0,0,0,0,5,5,3,1,7,1972,0,3,1,0,0,0,0,1,2414,0,2006
6241,,7990,1,0,0,0,0,4,5,2,0,5,1999,1117,2,1,0,0,0,0,1,1432,0,2008
6242,60,9675,1,0,0,0,0,8,5,1,1,6,2001,907,3,1,0,0,0,0,1,1080,0,2009
6243,91,4928,1,0,0,0,0,7,5,1,0,7,1999,1163,3,1,0,0,0,0,1,980,0,2007
6244,80,8750,1,0,0,0,0,7,5,3,0,8,1936,778,3,1,0,0,0,0,1,1468,0,2009
6245,120,7064,0,0,1,0,0,4,5,1,1,7,1977,1080,2,1,0,0,0,1,0,1060,0,2007
6246,87,7920,1,0,0,0,0,4,6,2,0,6,1966,765,3,0,0,1,0,0,1,1573,0,2008
6247,79,14850,0,0,0,0,1,6,5,2,0,7,1965,992,3,1,0,0,0,0,1,1539,0,2006
6248,66,8544,1,0,0,0,0,6,6,2,0,6,2007,1069,2,1,0,0,0,0,1,2157,0,2006
6249,55,9286,1,0,0,0,0,6,5,2,0,7,2001,1152,4,1,0,0,0,0,1,1682,0,2008
6250,65,8414,1,0,0,0,0,8,7,1,1,6,2006,684,4,1,0,0,0,0,1,1285,0,2006
6251,65,3182,0,0,1,0,0,6,6,2,2,7,1957,1200,2,1,0,0,0,0,1,1968,0,2006
6252,60,8125,1,0,0,0,0,7,6,1,1,7,2005,1092,3,0,0,1,0,0,1,1040,0,2007
6253,,11900,1,0,0,0,0,5,5,1,0,5,2001,884,3,1,0,0,0,0,1,1502,0,2008
6254,,8000,1,0,0,0,0,5,7,1,0,5,2000,1482,2,1,0,0,0,0,1,1481,0,2009
6255,102,13006,1,0,0,0,0,5,3,2,0,8,1958,576,3,1,0,0,0,0,1,1935,0,2007
6256,55,8475,1,0,0,0,0,5,6,2,1,6,2005,630,3,1,0,0,0,0,1,1294,0,2008
6257,62,9967,0,0,0,0,1,5,5,1,0,6,2003,660,3,1,0,0,0,0,1,864,0,2006
6258,55,15578,1,0,0,0,0,6,5,1,0,9,1892,2046,2,1,0,0,0,0,1,1768,0,2006
6259,69,9742,1,0,0,0,0,7,6,2,1,4,1975,1392,2,1,0,0,0,0,1,2084,0,2007
6260,80,8470,0,0,0,0,1,6,5,2,0,8,2004,978,2,1,0,0,0,0,1,2452,0,2007
6261,55,1680,1,0,0,0,0,6,9,2,0,8,1930,384,2,1,0,0,0,0,1,1370,0,2010
6262,55,16492,1,0,0,0,0,4,6,2,0,6,2004,855,3,1,0,0,0,0,1,1590,0,2008
6263,80,14006,1,0,0,0,0,6,6,1,0,5,1926,0,3,1,0,0,0,0,1,1709,0,2008
6264,60,2592,1,0,0,0,0,7,4,2,0,9,2007,462,4,1,0,0,0,1,0,2392,0,2007
6265,64,13101,0,0,0,0,1,5,5,2,0,7,2005,1318,4,1,0,0,0,0,1,980,0,2006
6266,110,12342,1,0,0,0,0,7,6,2,1,7,1960,650,4,1,0,0,0,0,1,1539,0,2007
6267,32,12919,0,0,0,0,1,6,6,1,1,8,2004,1143,5,1,0,0,0,0,1,2097,0,2010
6268,85,7560,0,0,0,0,1,7,5,2,0,6,1941,802,2,1,0,0,0,0,1,2236,0,2009
6269,72,8633,1,0,0,0,0,5,6,1,1,9,1950,2216,3,1,0,0,0,0,1,1640,0,2009
6270,,9098,1,0,0,0,0,7,5,1,0,7,1973,912,3,1,0,0,0,0,1,1788,0,2009
6271,80,6240,1,0,0,0,0,6,6,1,0,8,1998,1026,3,1,0,0,0,0,1,1717,0,2006
6272,,8777,1,0,0,0,0,10,6,1,0,10,1983,1127,3,1,0,0,0,0,1,2643,0,2010
6273,24,10200,1,0,0,0,0,7,8,1,0,9,1977,928,3,1,0,0,0,0,1,1915,0,2006
6274,59,4750,1,0,0,0,0,6,5,2,1,4,2001,816,1,1,0,0,0,0,1,2090,0,2007
6275,60,7742,1,0,0,0,0,6,6,2,1,6,2000,744,3,1,0,0,0,0,1,1381,0,2009
6276,69,12968,1,0,0,0,0,5,4,2,0,7,2001,1003,2,1,0,0,0,0,1,1416,0,2010
6277,70,8800,1,0,0,0,0,5,5,2,0,7,2007,561,4,1,0,0,0,0,1,1109,0,2007
6278,84,8125,1,0,0,0,0,6,5,1,0,6,1912,1020,3,1,0,0,0,0,1,1100,0,2007
6279,63,10240,1,0,0,0,0,8,5,2,0,4,1999,1200,4,1,0,0,0,0,1,1478,0,2009
6280,,14803,1,0,0,0,0,6,5,2,1,5,2002,1050,3,1,0,0,0,0,1,904,0,2008
6281,50,14601,1,0,0,0,0,6,5,2,0,6,1953,1214,2,1,0,0,0,0,1,2230,0,2008
6282,84,11911,1,0,0,0,0,7,3,2,0,6,2003,755,3,1,0,0,0,0,1,1200,0,2009
6283,55,5925,1,0,0,0,0,8,5,2,1,6,1957,859,1,1,0,0,0,0,1,1349,0,2009
6284,67,10356,0,0,0,1,0,5,5,1,1,4,1949,716,4,1,0,0,0,0,1,2263,0,2010
6285,,6960,0,1,0,0,0,7,5,2,0,6,2009,793,2,1,0,0,0,0,1,968,0,2007
6286,33,10005,0,0,0,0,1,6,5,2,1,4,1965,686,4,1,0,0,0,0,1,1224,0,2009
6287,,11075,1,0,0,0,0,6,5,2,0,3,1992,808,2,1,0,0,0,0,1,1520,0,2010
6288,106,25095,1,0,0,0,0,7,8,1,0,7,1970,765,3,1,0,0,0,0,1,864,0,2006
6289,95,10125,1,0,0,0,0,5,5,2,1,8,1954,1260,2,1,0,0,0,0,1,1640,0,2007
6290,,8750,1,0,0,0,0,7,7,1,0,4,1930,1128,2,1,0,0,0,0,1,1077,0,2010
6291,60,17120,1,0,0,0,0,7,8,2,1,5,1981,1244,3,1,0,0,0,0,1,1726,0,2007
6292,70,16905,1,0,0,0,0,5,5,1,1,7,1925,1610,2,1,0,0,0,0,1,1216,0,2010
6293,,13474,0,0,1,0,0,5,8,1,1,5,1998,1752,2,1,0,0,0,1,0,1764,0,2006
6294,,9020,1,0,0,0,0,7,5,1,0,7,1998,1488,3,1,0,0,0,0,1,2713,0,2009
6295,65,2268,1,0,0,0,0,4,6,3,1,5,2007,840,3,1,0,0,0,0,1,1258,0,2008
6296,72,9250,1,0,0,0,0,5,7,1,0,8,1980,1414,2,1,0,0,0,0,1,1328,0,2008
6297,60,12144,1,0,0,0,0,6,5,2,1,6,2005,1728,2,1,0,0,0,0,1,1950,0,2006
6298,,7332,1,0,0,0,0,5,6,1,1,8,2003,1431,2,1,0,0,0,0,1,1358,0,2006
6299,85,8777,0,0,1,0,0,8,6,2,0,6,1908,630,1,1,0,0,0,0,1,2138,0,2008
6300,60,13400,1,0,0,0,0,4,5,2,0,5,1906,832,2,1,0,0,0,0,1,840,0,2008
6301,,2280,1,0,0,0,0,5,5,2,0,6,1958,0,4,1,0,0,0,0,1,1068,0,2008
6302,54,13869,0,0,1,0,0,5,4,2,1,7,2010,1440,2,1,0,0,0,0,1,864,0,2006
6303,75,8235,1,0,0,0,0,4,5,2,0,8,1941,874,2,1,0,0,0,0,1,969,0,2007
6304,79,11426,0,0,0,1,0,5,5,2,0,5,2007,969,3,1,0,0,0,1,0,1340,0,2008
6305,62,8450,1,0,0,0,0,3,5,1,1,6,2009,1437,4,1,0,0,0,0,1,1646,0,2010
6306,35,7032,1,0,0,0,0,6,6,2,0,6,1916,672,2,1,0,0,0,0,1,1464,0,2007
6307,82,5271,1,0,0,0,0,7,6,1,0,8,1977,1414,3,1,0,0,0,0,1,1752,0,2010
6308,65,10141,1,0,0,0,0,6,5,1,0,4,2007,940,2,1,0,0,0,0,1,1788,0,2007
6309,50,13682,1,0,0,0,0,6,5,1,1,6,1938,1410,4,1,0,0,0,0,1,924,0,2006
6310,96,9303,1,0,0,0,0,5,5,2,1,6,1937,2121,3,1,0,0,0,1,0,2414,0,2010
6311,79,8640,1,0,0,0,0,7,5,2,1,8,1958,967,3,1,0,0,0,0,1,1180,0,2007
6312,60,11250,1,0,0,0,0,7,5,2,1,6,1956,1204,1,1,0,0,0,0,1,1215,0,2007
6313,34,6173,0,0,1,0,0,6,5,2,1,6,2000,1477,1,1,0,0,0,0,1,1453,0,2006
6314,85,10000,1,0,0,0,0,6,6,2,0,8,2006,264,3,1,0,0,0,0,1,1163,0,2009
6315,80,10900,1,0,0,0,0,7,6,1,1,7,1959,864,4,1,0,0,0,0,1,1576,0,2006
6316,62,10448,1,0,0,0,0,8,6,1,1,10,1953,894,0,1,0,0,0,0,1,2158,0,2009
6317,85,12011,1,0,0,0,0,7,5,2,0,6,1954,0,3,1,0,0,0,0,1,1215,0,2006
6318,43,9120,0,0,1,0,0,8,5,1,0,7,1976,853,2,1,0,0,0,0,1,2020,0,2006
6319,78,10625,1,0,0,0,0,9,2,1,1,7,1958,1468,4,1,0,0,0,0,1,1291,0,2009
6320,140,10832,1,0,0,0,0,7,7,2,0,7,1970,860,3,1,0,0,0,1,0,1915,0,2006
6321,60,6240,0,0,0,0,1,6,5,1,0,6,1958,1151,3,1,0,0,0,0,1,1993,0,2009
6322,30,7200,1,0,0,0,0,5,7,3,1,6,2003,1470,0,1,0,0,0,0,1,2134,0,2006
6323,,10200,1,0,0,0,0,6,5,2,0,6,1995,1241,3,1,0,0,0,0,1,2240,0,2008
6324,47,10846,1,0,0,0,0,8,7,1,1,6,1966,1086,4,1,0,0,0,0,1,1406,0,2007
6325,70,10207,0,1,0,0,0,5,6,2,1,3,1972,744,3,1,0,0,0,0,1,1026,0,2007
6326,47,11302,1,0,0,0,0,7,5,2,0,10,1994,1249,2,1,0,0,0,0,1,1639,0,2008
6327,80,4043,1,0,0,0,0,6,5,2,1,4,1966,796,3,1,0,0,0,0,1,1668,0,2006
6328,85,11228,1,0,0,0,0,8,6,1,1,7,1962,816,3,1,0,0,0,0,1,1779,0,2007
6329,60,5500,1,0,0,0,0,5,5,2,1,5,2005,105,2,1,0,0,0,1,0,1801,0,2009
6330,51,10650,1,0,0,0,0,7,5,2,1,8,1920,1496,3,1,0,0,0,0,1,789,0,2006
6331,65,6324,1,0,0,0,0,5,5,1,0,6,1977,1267,2,1,0,0,0,0,1,2223,0,2007
6332,75,10010,0,1,0,0,0,7,5,2,0,8,1920,780,3,1,0,0,0,0,1,2134,0,2010
6333,21,7399,1,0,0,0,0,7,6,2,0,5,1940,1164,3,1,0,0,0,0,1,1396,0,2009
6334,60,14145,1,0,0,0,0,5,5,2,0,8,1960,744,5,1,0,0,0,0,1,1144,0,2007
6335,114,9600,1,0,0,0,0,7,5,2,1,7,2001,955,3,1,0,0,0,0,1,1430,0,2009
6336,,10921,1,0,0,0,0,5,5,1,0,5,2003,855,3,1,0,0,0,0,1,1506,0,2009
6337,,10530,1,0,0,0,0,5,4,2,0,3,1959,1088,4,1,0,0,0,0,1,1102,0,2007
6338,80,9600,1,0,0,0,0,5,5,2,1,5,1998,360,2,1,0,0,0,0,1,1652,0,2008
6339,82,4671,1,0,0,0,0,7,7,1,0,5,1957,525,3,1,0,0,0,0,1,1302,0,2006
6340,80,10690,1,0,0,0,0,5,5,2,0,7,2006,1582,3,1,0,0,0,0,1,1144,0,2007
6341,,14963,1,0,0,0,0,6,6,1,0,8,2003,1573,2,1,0,0,0,0,1,2262,0,2009
6342,52,5400,1,0,0,0,0,6,5,2,1,4,2008,750,3,1,0,0,0,0,1,1635,0,2009
